Timestamp,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb4a798,28-00000ec23ab6,28-00000eb501b0,28-00000eb496d2,28-00000eb50e10,28-00000eb4b7e0,28-00000ec25534,28-00000ec24f93,28-00000eb3cf7d,28-00000eb4619b,28-00000eb3f54e,28-00000eb52c32,28-00000eb3e681,
2023-08-30 23:05:51.651842,14.018,14.009,14.036,14.101999999999999,14.351999999999999,22.445333333333334,22.51833333333333,21.510666666666665,23.081,20.390666666666664,23.249,22.203999999999997,22.804000000000002,20.679000000000002,22.757666666666665,12.944,20.709666666666667,13.478,
2023-08-30 23:06:51.674033,14.018,14.009,14.036,14.144,14.351999999999999,22.571,22.707333333333334,21.784666666666666,23.143999999999995,20.496,23.29133333333333,22.51833333333333,22.950666666666667,20.826,22.94633333333333,12.965333333333334,20.688333333333336,13.457333333333333,
2023-08-30 23:07:51.706691,14.018,14.009,14.036,14.144,14.351999999999999,22.697999999999997,22.854,22.016000000000002,23.185999999999996,20.496,23.334,22.77,23.097333333333335,20.951999999999998,23.093666666666664,12.965333333333334,20.731,13.457333333333333,
2023-08-30 23:08:51.617769,14.018,14.009,14.036,14.144,14.351999999999999,22.761333333333337,22.98,22.226333333333333,23.228333333333335,20.558666666666667,23.375333333333334,22.959000000000003,23.201999999999998,21.077333333333332,23.240333333333336,12.986666666666665,20.772333333333332,13.478,
2023-08-30 23:09:51.521602,14.039333333333333,14.009,14.036,14.144,14.351999999999999,22.929999999999996,23.126666666666665,22.374,23.31233333333333,20.72666666666667,23.417333333333335,23.147333333333336,23.39033333333333,21.203333333333333,23.387666666666664,12.944,20.856,13.436666666666667,
2023-08-30 23:10:51.708181,14.018,14.009,14.036,14.144,14.351999999999999,23.035,23.294666666666668,22.521,23.35433333333333,20.874,23.480666666666668,23.294666666666668,23.516000000000002,21.266666666666666,23.534333333333336,13.008000000000001,20.898,13.457333333333333,
2023-08-30 23:11:51.674359,14.018,14.009,14.036,14.123,14.351999999999999,23.077,23.399,22.626666666666665,23.438333333333333,20.895,23.564666666666664,23.378,23.642,21.371333333333336,23.619,12.965333333333334,20.961,13.457333333333333,
2023-08-30 23:12:51.683782,14.018,14.009,14.036,14.123,14.351999999999999,23.141000000000002,23.504,22.71066666666667,23.480333333333334,20.916,23.586,23.441000000000003,23.704666666666668,21.414,23.639666666666667,12.986666666666665,21.02333333333333,13.436666666666667,
2023-08-30 23:13:51.720527,14.018,14.009,14.036,14.144,14.351999999999999,23.224999999999998,23.546000000000003,22.753,23.501666666666665,21.0,23.69066666666667,23.483,23.746,21.518666666666665,23.681,12.986666666666665,21.128666666666668,13.436666666666667,
2023-08-30 23:14:51.755169,14.018,14.009,14.036,14.101999999999999,14.351999999999999,23.267,23.566999999999997,22.795,23.584999999999997,21.0,23.733,23.546000000000003,23.767,21.540000000000003,23.745,13.008000000000001,21.149333333333335,13.416000000000002,
