Timestamp,Temp set,Heater status,28-00000eb3cf7d,28-00000eb42add,28-00000eb5045f,28-00000eb3fd89,28-00000eb51050,28-00000eb3e681,28-00000eb4cb62,
2024-03-07 17:16:50.770180,15.26,on,15.176,15.179,15.237,19.104,19.157,10.461,10.324,
2024-03-07 17:17:50.669219,15.26,on,15.217,15.242,15.237,19.083,19.094,10.398,10.24,
2024-03-07 17:18:50.713337,15.26,on,15.238,15.242,15.28,19.021,19.073,10.293,10.198,
2024-03-07 17:19:50.643063,15.26,off,15.26,15.263,15.301,18.978,19.031,10.251,10.135,
2024-03-07 17:20:50.610215,15.26,off,15.26,15.263,15.322,18.957,18.968,10.209,10.072,
2024-03-07 17:21:50.580647,15.26,on,15.196,15.2,15.237,18.895,18.925,10.167,10.01,
2024-03-07 17:22:50.731635,15.26,on,15.155,15.158,15.195,18.895,18.904,10.103,9.989,
2024-03-07 17:23:50.610330,15.26,on,15.155,15.179,15.216,18.852,18.904,10.04,9.926,
2024-03-07 17:24:50.511091,15.26,on,15.196,15.179,15.237,18.831,18.862,9.977,9.863,
2024-03-07 17:25:50.576157,15.26,on,15.217,15.242,15.28,18.789,18.841,9.935,9.8,
2024-03-07 17:26:50.735916,15.26,off,15.26,15.242,15.301,18.705,18.778,9.851,9.717,
2024-03-07 17:27:50.577098,15.26,off,15.281,15.263,15.301,18.705,18.736,9.809,9.674,
2024-03-07 17:28:50.700348,15.26,on,15.176,15.158,15.237,18.663,18.694,9.767,9.633,
2024-03-07 17:29:50.631126,15.26,on,15.155,15.116,15.174,18.643,18.651,9.724,9.612,
2024-03-07 17:30:50.578210,15.25,on,15.155,15.137,15.174,18.643,18.651,9.682,9.57,
2024-03-07 17:31:50.666298,15.25,on,15.176,15.179,15.237,18.579,18.651,9.598,9.507,
2024-03-07 17:32:50.732152,15.25,on,15.217,15.2,15.237,18.558,18.609,9.556,9.444,
2024-03-07 17:33:50.575809,15.25,off,15.238,15.242,15.301,18.517,18.546,9.535,9.382,
2024-03-07 17:34:50.705508,15.25,off,15.238,15.221,15.28,18.453,18.504,9.472,9.361,
2024-03-07 17:35:50.541529,15.25,on,15.217,15.179,15.237,18.453,18.462,9.43,9.297,
2024-03-07 17:36:50.665666,15.25,on,15.155,15.179,15.237,18.432,18.441,9.345,9.256,
2024-03-07 17:37:50.738650,15.25,on,15.217,15.2,15.237,18.391,18.42,9.304,9.172,
2024-03-07 17:38:50.604954,15.25,off,15.217,15.242,15.301,18.391,18.398,9.24,9.13,
2024-03-07 17:39:50.608556,15.25,off,15.26,15.242,15.301,18.327,18.398,9.198,9.067,
2024-03-07 17:40:50.575891,15.25,off,15.238,15.221,15.28,18.327,18.336,9.177,9.046,
2024-03-07 17:41:50.642363,15.25,on,15.155,15.179,15.237,18.327,18.336,9.135,9.005,
2024-03-07 17:42:50.674589,15.25,on,15.196,15.179,15.237,18.306,18.293,9.072,8.963,
2024-03-07 17:43:50.769655,15.25,on,15.217,15.179,15.237,18.265,18.272,9.03,8.921,
2024-03-07 17:44:50.611939,15.25,off,15.238,15.242,15.258,18.244,18.272,8.946,8.837,
2024-03-07 17:45:50.636431,15.25,off,15.26,15.242,15.301,18.222,18.251,8.904,8.795,
2024-03-07 17:46:50.641446,15.25,off,15.238,15.221,15.28,18.201,18.209,8.904,8.774,
2024-03-07 17:47:50.674005,15.25,on,15.155,15.179,15.195,18.201,18.209,8.84,8.733,
2024-03-07 17:48:50.577424,15.25,on,15.155,15.179,15.216,18.16,18.188,8.798,8.669,
2024-03-07 17:49:50.719204,15.25,on,15.196,15.179,15.237,18.16,18.188,8.735,8.607,
2024-03-07 17:50:50.674376,15.23,off,15.217,15.242,15.237,18.139,18.145,8.693,8.565,
2024-03-07 17:51:50.671797,15.23,off,15.217,15.242,15.28,18.096,18.145,8.651,8.544,
2024-03-07 17:52:50.572145,15.23,off,15.217,15.2,15.258,18.075,18.083,8.651,8.502,
2024-03-07 17:53:50.736845,15.23,on,15.133,15.137,15.174,18.075,18.083,8.651,8.565,
2024-03-07 17:54:50.706013,15.23,on,15.155,15.137,15.174,18.055,18.083,8.735,8.628,
2024-03-07 17:55:50.515172,15.23,on,15.155,15.179,15.216,18.034,18.083,8.778,8.711,
2024-03-07 17:56:50.639157,15.23,on,15.196,15.2,15.237,18.013,18.083,8.84,8.774,
2024-03-07 17:57:50.634226,15.23,on,15.217,15.179,15.237,18.013,18.019,8.904,8.816,
2024-03-07 17:58:50.642174,15.23,off,15.217,15.242,15.28,17.949,17.998,8.966,8.858,
2024-03-07 17:59:50.570946,15.23,off,15.238,15.221,15.258,17.929,17.956,9.03,8.921,
2024-03-07 18:00:50.674220,15.23,on,15.133,15.137,15.195,17.971,18.04,9.072,9.005,
2024-03-07 18:01:50.546350,15.23,on,15.07,15.053,15.111,18.159,18.188,9.156,9.088,
2024-03-07 18:02:50.641621,15.23,on,15.091,15.116,15.132,18.244,18.272,9.24,9.172,
2024-03-07 18:03:50.673421,15.23,on,15.112,15.116,15.174,18.286,18.336,9.283,9.193,
2024-03-07 18:04:50.706133,15.23,on,15.155,15.158,15.174,18.286,18.336,9.345,9.235,
2024-03-07 18:05:50.577551,15.23,on,15.176,15.179,15.237,18.265,18.293,9.388,9.297,
2024-03-07 18:06:50.641741,15.23,on,15.217,15.179,15.237,18.222,18.272,9.409,9.361,
2024-03-07 18:07:50.673838,15.23,off,15.217,15.221,15.237,18.201,18.251,9.472,9.382,
2024-03-07 18:08:50.642280,15.23,off,15.217,15.242,15.28,18.139,18.209,9.535,9.465,
2024-03-07 18:09:50.545518,15.23,off,15.238,15.2,15.258,18.139,18.167,9.598,9.507,
2024-03-07 18:10:50.706912,15.23,on,15.176,15.179,15.195,18.139,18.145,9.619,9.549,
2024-03-07 18:11:50.706175,15.24,on,15.155,15.158,15.216,18.139,18.145,9.703,9.612,
2024-03-07 18:12:50.630279,15.24,on,15.176,15.179,15.237,18.096,18.145,9.724,9.612,
2024-03-07 18:13:50.729556,15.24,on,15.217,15.221,15.258,18.075,18.145,9.767,9.674,
2024-03-07 18:14:50.737800,15.24,off,15.238,15.242,15.28,18.055,18.083,9.788,9.717,
2024-03-07 18:15:50.641925,15.24,off,15.217,15.221,15.301,18.013,18.04,9.851,9.758,
2024-03-07 18:16:50.610021,15.24,on,15.155,15.116,15.195,18.013,18.019,9.914,9.821,
2024-03-07 18:17:50.666928,15.24,on,15.091,15.116,15.132,17.971,18.019,9.998,9.884,
2024-03-07 18:18:50.578014,15.24,on,15.133,15.116,15.153,17.949,17.977,10.04,9.926,
2024-03-07 18:19:50.673711,15.24,on,15.155,15.137,15.174,18.034,18.04,10.103,9.989,
2024-03-07 18:20:50.704641,15.24,on,15.155,15.179,15.195,18.16,18.146,10.124,10.051,
2024-03-07 18:21:50.607944,15.24,on,15.176,15.179,15.237,18.244,18.251,10.167,10.072,
2024-03-07 18:22:50.577034,15.24,on,15.217,15.2,15.237,18.265,18.272,10.188,10.115,
2024-03-07 18:23:50.800016,15.24,off,15.238,15.242,15.301,18.265,18.293,10.229,10.177,
2024-03-07 18:24:50.738054,15.24,off,15.238,15.242,15.301,18.244,18.272,10.293,10.198,
2024-03-07 18:25:50.545996,15.24,on,15.176,15.158,15.216,18.201,18.272,10.356,10.261,
2024-03-07 18:26:50.674426,15.24,on,15.133,15.116,15.174,18.222,18.251,10.419,10.303,
2024-03-07 18:27:50.641022,15.24,on,15.155,15.137,15.195,18.201,18.23,10.44,10.366,
2024-03-07 18:28:50.673993,15.24,on,15.155,15.137,15.195,18.18,18.188,10.482,10.428,
2024-03-07 18:29:50.618290,15.24,on,15.196,15.179,15.237,18.139,18.188,10.546,10.428,
2024-03-07 18:30:50.670812,15.24,on,15.217,15.221,15.237,18.118,18.145,10.587,10.492,
2024-03-07 18:31:50.673814,15.2,off,15.217,15.242,15.28,18.055,18.104,10.608,10.533,
2024-03-07 18:32:50.706038,15.2,off,15.217,15.242,15.301,18.013,18.083,10.672,10.596,
2024-03-07 18:33:50.635937,15.2,on,15.155,15.179,15.195,18.013,18.019,10.693,10.617,
2024-03-07 18:34:50.673803,15.2,on,15.133,15.116,15.174,17.992,18.019,10.735,10.679,
2024-03-07 18:35:50.706015,15.2,on,15.133,15.116,15.174,17.971,18.019,10.819,10.743,
2024-03-07 18:36:50.589151,15.2,on,15.155,15.158,15.174,17.949,18.019,10.861,10.743,
2024-03-07 18:37:50.573121,15.2,off,15.176,15.179,15.237,18.013,18.019,10.903,10.805,
2024-03-07 18:38:50.735714,15.2,off,15.176,15.2,15.237,18.139,18.146,10.924,10.847,
2024-03-07 18:39:50.673704,15.2,off,15.217,15.179,15.237,18.222,18.272,10.966,10.868,
2024-03-07 18:40:50.672988,15.2,on,15.176,15.179,15.216,18.327,18.336,11.051,10.931,
2024-03-07 18:41:50.673650,15.2,on,15.155,15.137,15.195,18.327,18.336,11.051,10.952,
2024-03-07 18:42:50.642061,15.2,on,15.155,15.179,15.195,18.327,18.336,11.093,10.994,
2024-03-07 18:43:50.573696,15.2,off,15.196,15.179,15.216,18.306,18.336,11.113,11.015,
2024-03-07 18:44:50.705154,15.2,off,15.217,15.179,15.237,18.265,18.336,11.156,11.036,
2024-03-07 18:45:50.641958,15.2,off,15.196,15.179,15.237,18.265,18.272,11.113,10.952,
2024-03-07 18:46:50.578372,15.2,on,15.155,15.158,15.174,18.265,18.272,11.03,10.889,
2024-03-07 18:47:50.641500,15.2,on,15.155,15.179,15.216,18.265,18.272,10.945,10.784,
2024-03-07 18:48:50.703653,15.2,off,15.196,15.179,15.216,18.201,18.251,10.84,10.722,
2024-03-07 18:49:50.641972,15.2,off,15.217,15.179,15.237,18.201,18.209,10.756,10.638,
2024-03-07 18:50:50.669584,15.2,off,15.196,15.179,15.237,18.201,18.209,10.714,10.575,
2024-03-07 18:51:50.705301,15.09,off,15.133,15.116,15.174,18.18,18.209,10.629,10.512,
2024-03-07 18:52:50.642776,15.09,off,15.133,15.095,15.153,18.139,18.167,10.566,10.428,
2024-03-07 18:53:50.683222,15.09,on,15.049,15.053,15.111,18.139,18.145,10.503,10.387,
2024-03-07 18:54:50.735439,15.09,on,15.007,14.99,15.048,18.139,18.145,10.461,10.345,
2024-03-07 18:55:50.770199,15.09,on,15.028,15.011,15.048,18.139,18.145,10.419,10.303,
2024-03-07 18:56:50.610132,15.09,on,15.028,15.053,15.111,18.096,18.145,10.335,10.219,
2024-03-07 18:57:50.538011,15.09,on,15.049,15.074,15.111,18.075,18.125,10.293,10.115,
2024-03-07 18:58:50.699377,15.09,off,15.112,15.095,15.132,18.034,18.083,10.209,10.072,
2024-03-07 18:59:50.578021,15.09,off,15.112,15.074,15.153,18.013,18.062,10.167,10.031,
2024-03-07 19:00:50.619993,15.09,on,15.049,15.011,15.069,17.992,18.019,10.103,9.968,
2024-03-07 19:01:50.737408,15.09,on,14.965,14.99,15.027,17.971,17.998,10.04,9.926,
2024-03-07 19:02:50.706305,15.09,on,15.007,14.99,15.048,17.949,18.019,9.977,9.842,
2024-03-07 19:03:50.614365,15.09,on,15.028,15.011,15.048,18.034,18.04,9.914,9.8,
2024-03-07 19:04:50.545703,15.09,on,15.049,15.053,15.09,18.138,18.167,9.851,9.738,
2024-03-07 19:05:50.672062,15.09,on,15.091,15.053,15.111,18.265,18.272,9.788,9.654,
2024-03-07 19:06:50.642034,15.09,off,15.091,15.116,15.111,18.265,18.272,9.724,9.612,
2024-03-07 19:07:50.635678,15.09,off,15.091,15.095,15.153,18.265,18.293,9.703,9.549,
2024-03-07 19:08:50.612974,15.09,on,15.028,14.99,15.069,18.265,18.272,9.662,9.507,
2024-03-07 19:09:50.610904,15.09,on,14.965,14.948,14.984,18.265,18.272,9.619,9.486,
2024-03-07 19:10:50.609650,15.09,on,14.986,14.99,15.027,18.222,18.272,9.556,9.423,
2024-03-07 19:11:50.577583,14.97,off,15.007,14.99,15.048,18.201,18.272,9.493,9.382,
2024-03-07 19:12:50.737842,14.97,off,15.007,14.99,15.048,18.18,18.23,9.472,9.319,
2024-03-07 19:13:50.770207,14.97,on,14.944,14.906,14.963,18.201,18.209,9.409,9.297,
2024-03-07 19:14:50.642284,14.97,on,14.902,14.864,14.921,18.16,18.167,9.409,9.297,
2024-03-07 19:15:50.673134,14.97,on,14.902,14.885,14.921,18.139,18.145,9.367,9.256,
2024-03-07 19:16:50.706006,14.97,on,14.902,14.927,14.942,18.118,18.145,9.324,9.214,
2024-03-07 19:17:50.609824,14.97,on,14.965,14.927,14.963,18.075,18.125,9.262,9.151,
2024-03-07 19:18:50.602207,14.97,off,14.965,14.969,14.984,18.013,18.083,9.219,9.088,
2024-03-07 19:19:50.609403,14.97,off,14.965,14.99,15.048,17.992,18.019,9.156,9.046,
2024-03-07 19:20:50.545999,14.97,off,14.944,14.969,15.027,17.971,17.998,9.156,8.984,
2024-03-07 19:21:50.604585,14.97,on,14.86,14.885,14.921,17.949,17.998,9.093,8.963,
2024-03-07 19:22:50.732376,14.97,on,14.838,14.801,14.858,18.034,18.062,9.051,8.942,
2024-03-07 19:23:50.609892,14.97,on,14.838,14.843,14.858,18.202,18.167,9.03,8.9,
2024-03-07 19:24:50.637931,14.97,on,14.86,14.864,14.921,18.286,18.293,8.966,8.858,
2024-03-07 19:25:50.641737,14.97,on,14.902,14.885,14.921,18.327,18.336,8.925,8.795,
2024-03-07 19:26:50.710498,14.97,on,14.902,14.927,14.963,18.327,18.336,8.883,8.753,
2024-03-07 19:27:50.513842,14.97,on,14.923,14.927,14.984,18.306,18.336,8.819,8.711,
2024-03-07 19:28:50.634122,14.97,off,14.965,14.99,15.027,18.265,18.314,8.756,8.669,
2024-03-07 19:29:50.671967,14.97,off,14.965,14.969,15.027,18.265,18.272,8.778,8.607,
2024-03-07 19:30:50.642096,14.93,on,14.881,14.864,14.942,18.201,18.23,8.714,8.607,
2024-03-07 19:31:50.668151,14.93,on,14.838,14.801,14.858,18.201,18.209,8.672,8.565,
2024-03-07 19:32:50.762243,14.93,on,14.838,14.822,14.858,18.18,18.209,8.672,8.586,
2024-03-07 19:33:50.577897,14.93,on,14.86,14.864,14.921,18.16,18.188,8.756,8.69,
2024-03-07 19:34:50.609037,14.93,on,14.902,14.906,14.921,18.118,18.145,8.819,8.753,
2024-03-07 19:35:50.704879,14.93,on,14.902,14.927,14.942,18.075,18.104,8.883,8.795,
2024-03-07 19:36:50.671984,14.93,off,14.965,14.927,14.984,18.034,18.083,8.925,8.858,
2024-03-07 19:37:50.640877,14.93,off,14.944,14.927,14.984,18.013,18.019,9.03,8.942,
2024-03-07 19:38:50.640372,14.93,on,14.86,14.864,14.9,17.971,18.019,9.051,9.005,
2024-03-07 19:39:50.674293,14.93,on,14.818,14.801,14.858,17.949,17.977,9.156,9.088,
2024-03-07 19:40:50.673516,14.93,on,14.818,14.822,14.858,18.034,18.04,9.219,9.13,
2024-03-07 19:41:50.698560,14.93,on,14.838,14.843,14.879,18.18,18.145,9.283,9.193,
2024-03-07 19:42:50.704684,14.93,on,14.881,14.864,14.921,18.265,18.251,9.345,9.235,
2024-03-07 19:43:50.541538,14.93,on,14.902,14.927,14.921,18.265,18.293,9.367,9.277,
2024-03-07 19:44:50.610115,14.93,off,14.965,14.927,14.984,18.265,18.314,9.409,9.319,
2024-03-07 19:45:50.604269,14.93,off,14.944,14.927,14.984,18.265,18.272,9.472,9.382,
2024-03-07 19:46:50.578151,14.93,on,14.86,14.843,14.9,18.244,18.272,9.535,9.465,
2024-03-07 19:47:50.671766,14.93,on,14.776,14.801,14.858,18.222,18.272,9.598,9.528,
2024-03-07 19:48:50.732336,14.93,on,14.818,14.822,14.858,18.201,18.272,9.662,9.591,
2024-03-07 19:49:50.697319,14.93,on,14.838,14.864,14.858,18.201,18.209,9.724,9.612,
2024-03-07 19:50:50.610287,14.94,on,14.86,14.885,14.921,18.139,18.167,9.767,9.674,
2024-03-07 19:51:50.608442,14.94,on,14.902,14.885,14.921,18.096,18.145,9.788,9.717,
2024-03-07 19:52:50.700341,14.94,on,14.923,14.927,14.942,18.075,18.104,9.851,9.758,
2024-03-07 19:53:50.642249,14.94,off,14.944,14.927,14.984,18.013,18.083,9.893,9.8,
2024-03-07 19:54:50.545793,14.94,off,14.965,14.927,14.984,18.013,18.019,9.935,9.842,
2024-03-07 19:55:50.699026,14.94,on,14.902,14.864,14.921,17.949,17.998,9.998,9.926,
2024-03-07 19:56:50.642044,14.94,on,14.838,14.822,14.858,17.971,17.956,10.04,9.968,
2024-03-07 19:57:50.643023,14.94,on,14.838,14.843,14.879,18.034,18.04,10.103,10.031,
2024-03-07 19:58:50.635485,14.94,on,14.86,14.864,14.9,18.18,18.167,10.146,10.051,
2024-03-07 19:59:50.706176,14.94,on,14.902,14.906,14.921,18.265,18.272,10.188,10.115,
2024-03-07 20:00:50.513855,14.94,on,14.902,14.927,14.963,18.265,18.293,10.229,10.135,
2024-03-07 20:01:50.513669,14.94,off,14.944,14.948,14.984,18.286,18.336,10.293,10.198,
2024-03-07 20:02:50.673079,14.94,off,14.965,14.969,14.984,18.244,18.272,10.356,10.24,
2024-03-07 20:03:50.738066,14.94,on,14.902,14.864,14.942,18.265,18.272,10.356,10.303,
2024-03-07 20:04:50.706211,14.94,on,14.838,14.843,14.879,18.222,18.251,10.44,10.345,
2024-03-07 20:05:50.482266,14.94,on,14.86,14.864,14.921,18.201,18.23,10.482,10.407,
2024-03-07 20:06:50.706584,14.94,on,14.902,14.885,14.921,18.201,18.209,10.524,10.428,
2024-03-07 20:07:50.578214,14.94,off,14.902,14.927,14.984,18.16,18.188,10.546,10.492,
2024-03-07 20:08:50.638200,14.94,off,14.944,14.927,14.984,18.118,18.145,10.608,10.512,
2024-03-07 20:09:50.736049,14.94,off,14.944,14.927,14.984,18.075,18.104,10.672,10.554,
2024-03-07 20:10:50.706457,14.97,on,14.86,14.843,14.9,18.075,18.083,10.672,10.596,
2024-03-07 20:11:50.609851,14.97,on,14.818,14.801,14.858,18.075,18.083,10.756,10.679,
2024-03-07 20:12:50.694132,14.97,on,14.838,14.822,14.858,18.055,18.083,10.798,10.722,
2024-03-07 20:13:50.578138,14.97,on,14.838,14.864,14.921,18.013,18.04,10.861,10.743,
2024-03-07 20:14:50.706054,14.97,on,14.881,14.885,14.921,17.992,18.019,10.882,10.805,
2024-03-07 20:15:50.576446,14.97,on,14.902,14.927,14.942,17.949,17.956,10.924,10.826,
2024-03-07 20:16:50.769642,14.97,on,14.944,14.927,14.984,17.908,17.956,10.945,10.868,
2024-03-07 20:17:50.610016,14.97,off,14.965,14.948,14.984,17.971,17.977,10.987,10.889,
2024-03-07 20:18:50.546179,14.97,off,14.965,14.969,15.027,18.096,18.146,11.008,10.931,
2024-03-07 20:19:50.674109,14.97,off,14.965,14.927,15.027,18.264,18.357,11.072,10.973,
2024-03-07 20:20:50.676558,14.97,on,14.944,14.927,14.984,18.432,18.462,11.113,10.994,
2024-03-07 20:21:50.674051,14.97,on,14.923,14.927,14.984,18.517,18.525,11.113,11.036,
2024-03-07 20:22:50.673581,14.97,off,14.965,14.948,14.984,18.517,18.525,11.156,11.036,
2024-03-07 20:23:50.610526,14.97,off,14.965,14.969,15.005,18.517,18.525,11.093,10.952,
2024-03-07 20:24:50.641547,14.97,off,14.965,14.948,14.984,18.496,18.525,11.03,10.868,
2024-03-07 20:25:50.577899,14.97,on,14.902,14.927,14.984,18.474,18.525,10.945,10.784,
2024-03-07 20:26:50.774289,14.97,on,14.944,14.927,14.984,18.474,18.483,10.84,10.701,
2024-03-07 20:27:50.675254,14.97,on,14.965,14.927,14.984,18.453,18.504,10.798,10.617,
2024-03-07 20:28:50.714042,14.97,off,14.965,14.99,15.027,18.453,18.462,10.672,10.533,
2024-03-07 20:29:50.642211,14.97,off,14.965,14.99,15.048,18.391,18.462,10.629,10.47,
2024-03-07 20:30:50.674139,14.99,on,14.923,14.927,14.963,18.391,18.398,10.566,10.428,
2024-03-07 20:31:50.609862,14.99,on,14.881,14.864,14.921,18.348,18.398,10.482,10.366,
2024-03-07 20:32:50.577151,14.99,on,14.902,14.927,14.921,18.348,18.336,10.44,10.282,
2024-03-07 20:33:50.577198,14.99,on,14.923,14.927,14.984,18.327,18.336,10.335,10.219,
2024-03-07 20:34:50.642382,14.99,on,14.965,14.969,14.984,18.265,18.336,10.272,10.156,
2024-03-07 20:35:50.673064,14.99,off,14.965,14.99,15.005,18.222,18.272,10.188,10.051,
2024-03-07 20:36:50.769501,14.99,off,14.986,14.99,15.048,18.201,18.23,10.124,10.01,
2024-03-07 20:37:50.705945,14.99,off,14.965,14.969,15.048,18.18,18.209,10.061,9.926,
2024-03-07 20:38:50.545338,14.99,on,14.944,14.927,14.984,18.139,18.188,9.998,9.863,
2024-03-07 20:39:50.610296,14.99,on,14.944,14.927,14.984,18.139,18.145,9.935,9.8,
2024-03-07 20:40:50.610289,14.99,on,14.965,14.969,15.005,18.139,18.145,9.872,9.738,
2024-03-07 20:41:50.609878,14.99,off,14.965,14.99,15.027,18.118,18.145,9.788,9.674,
2024-03-07 20:42:50.611201,14.99,off,15.028,14.99,15.048,18.075,18.104,9.703,9.612,
2024-03-07 20:43:50.763374,14.99,off,14.986,14.969,15.027,18.075,18.083,9.662,9.549,
2024-03-07 20:44:50.706144,14.99,on,14.902,14.927,14.984,18.013,18.083,9.619,9.507,
2024-03-07 20:45:50.609944,14.99,on,14.944,14.927,14.984,18.013,18.04,9.535,9.423,
2024-03-07 20:46:50.609065,14.99,on,14.965,14.99,14.984,18.013,18.019,9.514,9.382,
2024-03-07 20:47:50.705066,14.99,off,14.986,14.99,15.027,18.013,18.019,9.43,9.319,
2024-03-07 20:48:50.674015,14.99,off,14.965,14.969,15.048,17.949,17.998,9.409,9.256,
2024-03-07 20:49:50.675140,14.99,on,14.923,14.927,14.963,17.949,17.956,9.345,9.235,
2024-03-07 20:50:50.833403,15.0,on,14.902,14.927,14.984,18.013,18.019,9.283,9.172,
2024-03-07 20:51:50.641240,15.0,on,14.944,14.927,14.984,18.18,18.146,9.219,9.109,
2024-03-07 20:52:50.609497,15.0,on,14.986,14.969,14.984,18.265,18.293,9.156,9.046,
2024-03-07 20:53:50.567074,15.0,off,14.986,14.99,15.048,18.327,18.336,9.093,8.984,
2024-03-07 20:54:50.701832,15.0,off,14.986,14.99,15.048,18.286,18.336,9.093,8.942,
