Timestamp,Temp set,Heater status,28-00000eb51050,28-00000eb3e681,28-00000eb4cb62,28-00000eb3cf7d,28-00000eb42add,28-00000ec23ab6,28-00000eb50e10,28-00000eb5045f,28-00000eb3fd89,
2024-03-09 12:48:20.594505,15.24,off,15.47,15.452,15.49,15.494,15.532,18.745,19.466,13.366,13.276,
2024-03-09 12:49:20.530678,15.24,off,15.47,15.431,15.469,15.494,15.511,18.745,19.444,13.408,13.318,
2024-03-09 12:50:20.556586,15.24,off,15.428,15.41,15.427,15.472,15.49,18.745,19.423,13.45,13.318,
2024-03-09 12:51:20.656677,15.25,off,15.428,15.389,15.427,15.43,15.49,18.702,19.402,13.471,13.381,
2024-03-09 12:52:20.625476,15.25,off,15.386,15.368,15.385,15.43,15.427,18.681,19.361,13.513,13.423,
2024-03-09 12:53:20.561865,15.25,off,15.365,15.368,15.364,15.409,15.427,18.661,19.339,13.534,13.444,
2024-03-09 12:54:20.715403,15.25,off,15.344,15.305,15.343,15.368,15.385,18.619,19.297,13.577,13.486,
2024-03-09 12:55:20.625493,15.25,off,15.302,15.305,15.301,15.368,15.364,18.619,19.276,13.639,13.507,
2024-03-09 12:56:20.562315,15.25,off,15.281,15.263,15.301,15.304,15.364,18.619,19.235,13.639,13.569,
2024-03-09 12:57:20.760127,15.25,off,15.238,15.242,15.258,15.304,15.301,18.619,19.255,13.682,13.569,
2024-03-09 12:58:20.754019,15.25,off,15.26,15.221,15.237,15.262,15.301,18.619,19.235,13.724,13.633,
2024-03-09 12:59:20.593531,15.25,on,15.217,15.2,15.237,15.242,15.28,18.619,19.235,13.765,13.633,
2024-03-09 13:00:20.650919,15.25,on,15.217,15.2,15.258,15.242,15.237,18.619,19.235,13.765,13.695,
2024-03-09 13:01:20.688873,15.25,off,15.238,15.284,15.343,15.325,15.322,18.661,19.235,13.787,13.695,
2024-03-09 13:02:20.531631,15.25,off,15.407,15.41,15.448,15.472,15.427,18.64,19.297,13.829,13.737,
2024-03-09 13:03:20.561771,15.25,off,15.491,15.494,15.511,15.535,15.554,18.681,19.297,13.829,13.758,
2024-03-09 13:04:20.653494,15.25,off,15.534,15.494,15.554,15.556,15.554,18.681,19.361,13.892,13.779,
2024-03-09 13:05:20.657419,15.25,off,15.534,15.494,15.511,15.556,15.575,18.64,19.318,13.913,13.821,
2024-03-09 13:06:20.656124,15.25,off,15.534,15.494,15.554,15.556,15.554,18.619,19.318,13.934,13.821,
2024-03-09 13:07:20.751757,15.25,off,15.491,15.494,15.49,15.535,15.554,18.661,19.297,13.871,13.716,
2024-03-09 13:08:20.689317,15.25,off,15.47,15.473,15.49,15.494,15.532,18.724,19.297,13.787,13.611,
2024-03-09 13:09:20.623812,15.25,off,15.47,15.431,15.427,15.494,15.49,18.745,19.297,13.64,13.486,
2024-03-09 13:10:20.647642,15.25,off,15.407,15.41,15.427,15.451,15.49,18.807,19.318,13.555,13.402,
2024-03-09 13:11:20.623437,15.25,off,15.407,15.368,15.385,15.43,15.469,18.871,19.318,13.429,13.276,
2024-03-09 13:12:20.591363,15.25,off,15.386,15.368,15.364,15.409,15.427,18.871,19.361,13.345,13.172,
2024-03-09 13:13:20.650794,15.25,off,15.344,15.305,15.364,15.388,15.406,18.871,19.361,13.239,13.088,
2024-03-09 13:14:20.683328,15.25,off,15.344,15.305,15.322,15.368,15.364,18.912,19.361,13.155,12.983,
2024-03-09 13:15:20.687604,15.25,off,15.281,15.242,15.28,15.325,15.343,18.933,19.361,13.05,12.899,
2024-03-09 13:16:20.599765,15.25,off,15.238,15.242,15.237,15.304,15.322,18.912,19.361,12.966,12.836,
2024-03-09 13:17:20.588409,15.25,on,15.217,15.2,15.195,15.262,15.28,18.933,19.361,12.882,12.732,
2024-03-09 13:18:20.638742,15.25,on,15.196,15.179,15.216,15.242,15.237,18.933,19.361,12.798,12.69,
2024-03-09 13:19:20.638887,15.25,off,15.238,15.263,15.3,15.325,15.3,18.912,19.402,12.819,12.732,
