tank,treatment,date,avg_temp,min_temp,max_temp,avg_temp_last_3_days,min_temp_last_3_days,max_temp_last_3_days
10,severe,2023-10-17,18.97499861111111,17.469,20.18,19.216630680719863,18.97499861111111,19.340180236604038
10,severe,2023-10-20,19.45895486111111,17.721,20.18,19.03227658999573,18.07727361111111,19.56060129776496
10,severe,2023-10-24,19.88782673267327,19.592,20.012,19.60267578198296,19.31323116883117,19.88782673267327
10,severe,2023-10-27,19.55915486111111,18.877,20.117,19.59281875,19.55915486111111,19.632862499999998
10,severe,2023-10-31,19.26413263888889,18.435,19.634,19.18240532407407,18.980313194444445,19.30277013888889
10,severe,2023-11-03,19.03087404314544,17.973,20.244,19.23396958845589,19.03087404314544,19.392558333333334
10,severe,2023-11-07,19.409084027777777,19.066,20.075,19.41254248148148,19.405902083333334,19.422641333333335
10,severe,2023-11-10,19.367635858234884,18.73,20.18,19.317657637125663,19.234317581653926,19.367635858234884
10,severe,2023-11-14,19.350037552155772,18.856,19.865,19.358020387755627,19.350037552155772,19.366242361111112
10,severe,2023-11-17,19.31832986111111,18.414,19.549,19.305832175925925,19.29303402777778,19.31832986111111
10,severe,2023-11-21,19.280998611111112,18.288,19.739,19.294344001120383,19.274990972222223,19.327042420027816
10,severe,2023-11-24,19.247646977067408,18.099,19.781,19.271204068850935,19.247646977067408,19.284928372739916
10,severe,2023-11-28,19.152449305555557,18.919,19.361,19.182843136364806,19.152449305555557,19.19917454798331
10,severe,2023-12-01,19.061114583333335,18.793,19.192,19.090739578504095,19.061114583333335,19.114114583333333
10,severe,2023-12-05,18.91387638888889,18.519,19.171,18.973370370370372,18.91387638888889,19.018458333333335
10,severe,2023-12-08,18.795999305555554,18.352,19.108,18.867015134832325,18.795999305555554,18.92385486111111
10,severe,2023-12-12,18.225613194444445,17.027,19.235,18.59972314111126,18.225613194444445,18.802270514603617
10,severe,2023-12-15,15.299013212795549,14.504,16.081,16.29303727463555,15.299013212795549,17.285059722222222
10,severe,2023-12-19,15.138464211257817,14.568,15.808,14.810514160217345,14.617853963838664,15.138464211257817
10,severe,2023-12-22,15.502591666666667,15.325,15.703,15.469211226368927,15.390793055555555,15.514248956884561
10,severe,2023-12-26,15.586068749999999,15.513,15.703,15.596227314814813,15.583981944444444,15.61863125
10,severe,2023-12-29,15.309297222222222,14.105,15.703,15.449912268518517,15.309297222222222,15.609109722222222
10,severe,2024-01-02,15.383328233657858,15.199,15.513,15.477018438997064,15.383328233657858,15.581286805555555
10,severe,2024-01-05,14.635658333333334,14.399,14.904,14.889683333333332,14.635658333333334,15.240691666666667
10,severe,2024-01-09,14.157990972222223,14.042,14.399,14.273623957770313,14.157990972222223,14.487383333333334
10,severe,2024-01-12,14.131224305555556,14,14.21,14.140605324074073,14.131224305555556,14.155452777777779
10,severe,2024-01-16,14.251184027777779,14.126,14.337,14.199019444444444,14.136668055555555,14.251184027777779
10,severe,2024-01-19,14.146045833333334,14.063,14.316,14.310560796566733,14.146045833333334,14.454815972222223
10,severe,2024-01-23,14.170760778859528,13.874,14.316,14.17281516702725,14.133225694444445,14.214459027777778
10,severe,2024-01-26,14.120406935598018,13.937,14.316,14.172114057455607,14.120406935598018,14.210559192200558
10,severe,2024-01-30,14.218756944444443,14,14.463,14.193600694444443,14.137979861111111,14.224065277777777
10,severe,2024-02-02,14.41962369337979,14.252,14.715,14.335937758904373,14.111809027777777,14.476380555555556
10,severe,2024-02-06,14.09056675938804,14,14.337,14.121628734610828,14.09056675938804,14.154629861111111
10,severe,2024-02-09,14.053643749999999,13.601,14.504,14.094688194444444,14.026647222222222,14.20377361111111
10,severe,2024-02-13,13.707652748782184,13.433,14.084,13.70214049959406,13.69395138888889,13.707652748782184
10,severe,2024-02-16,13.799969444444445,13.621,13.937,13.757890734301755,13.732486091794158,13.799969444444445
10,severe,2024-02-20,14.306620569840167,14.21,14.442,14.192316789390395,14.025375,14.306620569840167
11,extreme,2023-09-29,15.626255408234472,15.284,16.061,15.572637913855935,15.356361805555556,15.735296527777777
11,extreme,2023-10-03,15.272490972222222,14.15,18.895,15.516874061848506,14.746947185545517,16.53118402777778
11,extreme,2023-10-06,17.73329366736256,17.152,18.265,17.51878677608352,17.382956090651557,17.73329366736256
11,extreme,2023-10-10,19.7244125,18.769,20.658,19.235668055555553,18.742122916666666,19.7244125
11,extreme,2023-10-13,20.936493055555555,20.532,21.162,20.473743518518518,20.05644236111111,20.936493055555555
11,extreme,2023-10-17,22.248361805555554,21.729,22.925,21.68632108027913,21.2259125,22.248361805555554
