date_time,temp,extreme,chill,t
2015-09-06T16:59:57Z,21.02,25.02,17.02,2015-09-06
2015-09-06T17:19:58Z,20.88,24.88,16.88,2015-09-06
2015-09-06T17:39:59Z,20.98,24.98,16.98,2015-09-06
2015-09-06T18:00:00Z,21.12,25.12,17.12,2015-09-06
2015-09-06T18:20:01Z,21.24,25.24,17.24,2015-09-06
2015-09-06T18:40:02Z,21.3,25.3,17.3,2015-09-06
2015-09-06T19:00:03Z,21.1,25.1,17.1,2015-09-06
2015-09-06T19:20:04Z,20.66,24.66,16.66,2015-09-06
2015-09-06T19:39:56Z,20.31,24.31,16.31,2015-09-06
2015-09-06T19:59:57Z,20.24,24.24,16.24,2015-09-06
2015-09-06T20:19:58Z,20.4,24.4,16.4,2015-09-06
2015-09-06T20:39:59Z,20.62,24.62,16.62,2015-09-06
2015-09-06T21:00:00Z,20.73,24.73,16.73,2015-09-06
2015-09-06T21:20:01Z,20.65,24.65,16.65,2015-09-06
2015-09-06T21:40:02Z,20.46,24.46,16.46,2015-09-06
2015-09-06T22:00:03Z,20.34,24.34,16.34,2015-09-06
2015-09-06T22:20:04Z,20.43,24.43,16.43,2015-09-06
2015-09-06T22:39:56Z,20.68,24.68,16.68,2015-09-06
2015-09-06T22:59:57Z,20.93,24.93,16.93,2015-09-06
2015-09-06T23:19:58Z,21.12,25.12,17.12,2015-09-06
2015-09-06T23:39:59Z,21.29,25.29,17.29,2015-09-06
2015-09-07T00:00:00Z,21.39,25.39,17.39,2015-09-07
2015-09-07T00:20:01Z,21.3,25.3,17.3,2015-09-07
2015-09-07T00:40:02Z,21.16,25.16,17.16,2015-09-07
2015-09-07T01:00:03Z,21.13,25.13,17.13,2015-09-07
2015-09-07T01:20:04Z,21.19,25.19,17.19,2015-09-07
2015-09-07T01:39:56Z,21.26,25.26,17.26,2015-09-07
2015-09-07T01:59:57Z,21.24,25.24,17.24,2015-09-07
2015-09-07T02:19:58Z,21.06,25.06,17.06,2015-09-07
2015-09-07T02:39:59Z,20.82,24.82,16.82,2015-09-07
2015-09-07T03:00:00Z,20.71,24.71,16.71,2015-09-07
2015-09-07T03:20:01Z,20.73,24.73,16.73,2015-09-07
2015-09-07T03:40:02Z,20.69,24.69,16.69,2015-09-07
2015-09-07T04:00:03Z,20.49,24.49,16.49,2015-09-07
2015-09-07T04:20:04Z,20.33,24.33,16.33,2015-09-07
2015-09-07T04:39:56Z,20.3,24.3,16.3,2015-09-07
2015-09-07T04:59:57Z,20.22,24.22,16.22,2015-09-07
2015-09-07T05:19:58Z,20.03,24.03,16.03,2015-09-07
2015-09-07T05:39:59Z,19.74,23.74,15.739999999999998,2015-09-07
2015-09-07T06:00:00Z,19.43,23.43,15.43,2015-09-07
2015-09-07T06:20:01Z,19.33,23.33,15.329999999999998,2015-09-07
2015-09-07T06:40:02Z,19.51,23.51,15.510000000000002,2015-09-07
2015-09-07T07:00:03Z,19.8,23.8,15.8,2015-09-07
2015-09-07T07:20:04Z,20.1,24.1,16.1,2015-09-07
2015-09-07T07:39:56Z,20.29,24.29,16.29,2015-09-07
2015-09-07T07:59:57Z,20.22,24.22,16.22,2015-09-07
2015-09-07T08:19:58Z,20.01,24.01,16.01,2015-09-07
2015-09-07T08:39:59Z,19.87,23.87,15.870000000000001,2015-09-07
2015-09-07T09:00:00Z,19.9,23.9,15.899999999999999,2015-09-07
2015-09-07T09:20:01Z,20.03,24.03,16.03,2015-09-07
2015-09-07T09:40:02Z,20.07,24.07,16.07,2015-09-07
2015-09-07T10:00:03Z,19.96,23.96,15.96,2015-09-07
2015-09-07T10:20:04Z,19.8,23.8,15.8,2015-09-07
2015-09-07T10:39:56Z,19.61,23.61,15.61,2015-09-07
2015-09-07T10:59:57Z,19.37,23.37,15.370000000000001,2015-09-07
2015-09-07T11:19:58Z,19.2,23.2,15.2,2015-09-07
2015-09-07T11:39:59Z,19.23,23.23,15.23,2015-09-07
2015-09-07T12:00:00Z,19.41,23.41,15.41,2015-09-07
2015-09-07T12:20:01Z,19.63,23.63,15.629999999999999,2015-09-07
2015-09-07T12:40:02Z,19.78,23.78,15.780000000000001,2015-09-07
2015-09-07T13:00:03Z,19.9,23.9,15.899999999999999,2015-09-07
2015-09-07T13:20:04Z,19.99,23.99,15.989999999999998,2015-09-07
2015-09-07T13:39:56Z,19.96,23.96,15.96,2015-09-07
2015-09-07T13:59:57Z,19.84,23.84,15.84,2015-09-07
2015-09-07T14:19:58Z,19.79,23.79,15.79,2015-09-07
2015-09-07T14:39:59Z,19.85,23.85,15.850000000000001,2015-09-07
2015-09-07T15:00:00Z,19.99,23.99,15.989999999999998,2015-09-07
2015-09-07T15:20:01Z,20.24,24.24,16.24,2015-09-07
2015-09-07T15:40:02Z,20.56,24.56,16.56,2015-09-07
2015-09-07T16:00:03Z,20.76,24.76,16.76,2015-09-07
2015-09-07T16:20:04Z,20.67,24.67,16.67,2015-09-07
2015-09-07T16:39:56Z,20.53,24.53,16.53,2015-09-07
2015-09-07T16:59:57Z,20.64,24.64,16.64,2015-09-07
2015-09-07T17:19:58Z,20.88,24.88,16.88,2015-09-07
2015-09-07T17:39:59Z,21.06,25.06,17.06,2015-09-07
2015-09-07T18:00:00Z,21.18,25.18,17.18,2015-09-07
2015-09-07T18:20:01Z,21.29,25.29,17.29,2015-09-07
2015-09-07T18:40:02Z,21.36,25.36,17.36,2015-09-07
2015-09-07T19:00:03Z,21.42,25.42,17.42,2015-09-07
2015-09-07T19:20:04Z,21.47,25.47,17.47,2015-09-07
2015-09-07T19:39:56Z,21.51,25.51,17.51,2015-09-07
2015-09-07T19:59:57Z,21.53,25.53,17.53,2015-09-07
2015-09-07T20:19:58Z,21.55,25.55,17.55,2015-09-07
2015-09-07T20:39:59Z,21.57,25.57,17.57,2015-09-07
2015-09-07T21:00:00Z,21.55,25.55,17.55,2015-09-07
2015-09-07T21:20:01Z,21.44,25.44,17.44,2015-09-07
2015-09-07T21:40:02Z,21.32,25.32,17.32,2015-09-07
2015-09-07T22:00:03Z,21.29,25.29,17.29,2015-09-07
2015-09-07T22:20:04Z,21.28,25.28,17.28,2015-09-07
2015-09-07T22:39:56Z,21.2,25.2,17.2,2015-09-07
2015-09-07T22:59:57Z,21.03,25.03,17.03,2015-09-07
2015-09-07T23:19:58Z,20.86,24.86,16.86,2015-09-07
2015-09-07T23:39:59Z,20.73,24.73,16.73,2015-09-07
2015-09-08T00:00:00Z,20.6,24.6,16.6,2015-09-08
2015-09-08T00:20:01Z,20.4,24.4,16.4,2015-09-08
2015-09-08T00:40:02Z,20.15,24.15,16.15,2015-09-08
2015-09-08T01:00:03Z,19.92,23.92,15.920000000000002,2015-09-08
2015-09-08T01:20:04Z,19.73,23.73,15.73,2015-09-08
2015-09-08T01:39:56Z,19.57,23.57,15.57,2015-09-08
2015-09-08T01:59:57Z,19.45,23.45,15.45,2015-09-08
2015-09-08T02:19:58Z,19.36,23.36,15.36,2015-09-08
2015-09-08T02:39:59Z,19.28,23.28,15.280000000000001,2015-09-08
2015-09-08T03:00:00Z,19.19,23.19,15.190000000000001,2015-09-08
2015-09-08T03:20:01Z,19.11,23.11,15.11,2015-09-08
2015-09-08T03:40:02Z,19.04,23.04,15.04,2015-09-08
2015-09-08T04:00:03Z,18.9,22.9,14.899999999999999,2015-09-08
2015-09-08T04:20:04Z,18.75,22.75,14.75,2015-09-08
2015-09-08T04:39:56Z,18.69,22.69,14.690000000000001,2015-09-08
2015-09-08T04:59:57Z,18.84,22.84,14.84,2015-09-08
2015-09-08T05:19:58Z,19.17,23.17,15.170000000000002,2015-09-08
2015-09-08T05:39:59Z,19.59,23.59,15.59,2015-09-08
2015-09-08T06:00:00Z,20.03,24.03,16.03,2015-09-08
2015-09-08T06:20:01Z,20.31,24.31,16.31,2015-09-08
2015-09-08T06:40:02Z,20.25,24.25,16.25,2015-09-08
2015-09-08T07:00:03Z,19.89,23.89,15.89,2015-09-08
2015-09-08T07:20:04Z,19.54,23.54,15.54,2015-09-08
2015-09-08T07:39:56Z,19.4,23.4,15.399999999999999,2015-09-08
2015-09-08T07:59:57Z,19.43,23.43,15.43,2015-09-08
2015-09-08T08:19:58Z,19.59,23.59,15.59,2015-09-08
2015-09-08T08:39:59Z,19.85,23.85,15.850000000000001,2015-09-08
2015-09-08T09:00:00Z,20.16,24.16,16.16,2015-09-08
2015-09-08T09:20:01Z,20.42,24.42,16.42,2015-09-08
2015-09-08T09:40:02Z,20.47,24.47,16.47,2015-09-08
2015-09-08T10:00:03Z,20.23,24.23,16.23,2015-09-08
2015-09-08T10:20:04Z,19.93,23.93,15.93,2015-09-08
2015-09-08T10:39:56Z,19.78,23.78,15.780000000000001,2015-09-08
2015-09-08T10:59:57Z,19.85,23.85,15.850000000000001,2015-09-08
2015-09-08T11:19:58Z,20.01,24.01,16.01,2015-09-08
2015-09-08T11:39:59Z,20.04,24.04,16.04,2015-09-08
2015-09-08T12:00:00Z,19.95,23.95,15.95,2015-09-08
2015-09-08T12:20:01Z,19.9,23.9,15.899999999999999,2015-09-08
2015-09-08T12:40:02Z,19.93,23.93,15.93,2015-09-08
2015-09-08T13:00:03Z,19.99,23.99,15.989999999999998,2015-09-08
2015-09-08T13:20:04Z,20.03,24.03,16.03,2015-09-08
2015-09-08T13:39:56Z,20.07,24.07,16.07,2015-09-08
2015-09-08T13:59:57Z,20.16,24.16,16.16,2015-09-08
2015-09-08T14:19:58Z,20.25,24.25,16.25,2015-09-08
2015-09-08T14:39:59Z,20.2,24.2,16.2,2015-09-08
2015-09-08T15:00:00Z,20.02,24.02,16.02,2015-09-08
2015-09-08T15:20:01Z,19.87,23.87,15.870000000000001,2015-09-08
2015-09-08T15:40:02Z,19.77,23.77,15.77,2015-09-08
2015-09-08T16:00:03Z,19.72,23.72,15.719999999999999,2015-09-08
2015-09-08T16:20:04Z,19.71,23.71,15.71,2015-09-08
2015-09-08T16:39:56Z,19.75,23.75,15.75,2015-09-08
2015-09-08T16:59:57Z,19.87,23.87,15.870000000000001,2015-09-08
2015-09-08T17:19:58Z,20.05,24.05,16.05,2015-09-08
2015-09-08T17:39:59Z,20.21,24.21,16.21,2015-09-08
2015-09-08T18:00:00Z,20.33,24.33,16.33,2015-09-08
2015-09-08T18:20:01Z,20.45,24.45,16.45,2015-09-08
2015-09-08T18:40:02Z,20.55,24.55,16.55,2015-09-08
2015-09-08T19:00:03Z,20.66,24.66,16.66,2015-09-08
2015-09-08T19:20:04Z,20.77,24.77,16.77,2015-09-08
2015-09-08T19:39:56Z,20.88,24.88,16.88,2015-09-08
2015-09-08T19:59:57Z,21,25,17,2015-09-08
2015-09-08T20:19:58Z,21.12,25.12,17.12,2015-09-08
2015-09-08T20:39:59Z,21.22,25.22,17.22,2015-09-08
2015-09-08T21:00:00Z,21.3,25.3,17.3,2015-09-08
2015-09-08T21:20:01Z,21.36,25.36,17.36,2015-09-08
2015-09-08T21:40:02Z,21.42,25.42,17.42,2015-09-08
2015-09-08T22:00:03Z,21.45,25.45,17.45,2015-09-08
2015-09-08T22:20:04Z,21.47,25.47,17.47,2015-09-08
2015-09-08T22:39:56Z,21.48,25.48,17.48,2015-09-08
2015-09-08T22:59:57Z,21.49,25.49,17.49,2015-09-08
2015-09-08T23:19:58Z,21.49,25.49,17.49,2015-09-08
2015-09-08T23:39:59Z,21.51,25.51,17.51,2015-09-08
2015-09-09T00:00:00Z,21.52,25.52,17.52,2015-09-09
2015-09-09T00:20:01Z,21.49,25.49,17.49,2015-09-09
2015-09-09T00:40:02Z,21.41,25.41,17.41,2015-09-09
2015-09-09T01:00:03Z,21.25,25.25,17.25,2015-09-09
2015-09-09T01:20:04Z,21.09,25.09,17.09,2015-09-09
2015-09-09T01:39:56Z,21.02,25.02,17.02,2015-09-09
2015-09-09T01:59:57Z,20.88,24.88,16.88,2015-09-09
2015-09-09T02:19:58Z,20.67,24.67,16.67,2015-09-09
2015-09-09T02:39:59Z,20.53,24.53,16.53,2015-09-09
2015-09-09T03:00:00Z,20.36,24.36,16.36,2015-09-09
2015-09-09T03:20:01Z,20.04,24.04,16.04,2015-09-09
2015-09-09T03:40:02Z,19.78,23.78,15.780000000000001,2015-09-09
2015-09-09T04:00:03Z,19.75,23.75,15.75,2015-09-09
2015-09-09T04:20:04Z,19.84,23.84,15.84,2015-09-09
2015-09-09T04:39:56Z,19.91,23.91,15.91,2015-09-09
2015-09-09T04:59:57Z,19.93,23.93,15.93,2015-09-09
2015-09-09T05:19:58Z,19.98,23.98,15.98,2015-09-09
2015-09-09T05:39:59Z,20.07,24.07,16.07,2015-09-09
2015-09-09T06:00:00Z,20.17,24.17,16.17,2015-09-09
2015-09-09T06:20:01Z,20.22,24.22,16.22,2015-09-09
2015-09-09T06:40:02Z,20.15,24.15,16.15,2015-09-09
2015-09-09T07:00:03Z,20.04,24.04,16.04,2015-09-09
2015-09-09T07:20:04Z,19.98,23.98,15.98,2015-09-09
2015-09-09T07:39:56Z,19.92,23.92,15.920000000000002,2015-09-09
2015-09-09T07:59:57Z,19.86,23.86,15.86,2015-09-09
2015-09-09T08:19:58Z,19.87,23.87,15.870000000000001,2015-09-09
2015-09-09T08:39:59Z,19.96,23.96,15.96,2015-09-09
2015-09-09T09:00:00Z,20.09,24.09,16.09,2015-09-09
2015-09-09T09:20:01Z,20.21,24.21,16.21,2015-09-09
2015-09-09T09:40:02Z,20.33,24.33,16.33,2015-09-09
2015-09-09T10:00:03Z,20.47,24.47,16.47,2015-09-09
2015-09-09T10:20:04Z,20.65,24.65,16.65,2015-09-09
2015-09-09T10:39:56Z,20.8,24.8,16.8,2015-09-09
2015-09-09T10:59:57Z,20.75,24.75,16.75,2015-09-09
2015-09-09T11:19:58Z,20.5,24.5,16.5,2015-09-09
2015-09-09T11:39:59Z,20.25,24.25,16.25,2015-09-09
2015-09-09T12:00:00Z,20.13,24.13,16.13,2015-09-09
2015-09-09T12:20:01Z,20.11,24.11,16.11,2015-09-09
2015-09-09T12:40:02Z,19.97,23.97,15.969999999999999,2015-09-09
2015-09-09T13:00:03Z,19.54,23.54,15.54,2015-09-09
2015-09-09T13:20:04Z,19.09,23.09,15.09,2015-09-09
2015-09-09T13:39:56Z,18.8,22.8,14.8,2015-09-09
2015-09-09T13:59:57Z,18.69,22.69,14.690000000000001,2015-09-09
2015-09-09T14:19:58Z,18.63,22.63,14.629999999999999,2015-09-09
2015-09-09T14:39:59Z,18.59,22.59,14.59,2015-09-09
2015-09-09T15:00:00Z,18.69,22.69,14.690000000000001,2015-09-09
2015-09-09T15:20:01Z,18.84,22.84,14.84,2015-09-09
2015-09-09T15:40:02Z,18.77,22.77,14.77,2015-09-09
2015-09-09T16:00:03Z,18.61,22.61,14.61,2015-09-09
2015-09-09T16:20:04Z,18.62,22.62,14.620000000000001,2015-09-09
2015-09-09T16:39:56Z,18.71,22.71,14.71,2015-09-09
2015-09-09T16:59:57Z,18.79,22.79,14.79,2015-09-09
2015-09-09T17:19:58Z,18.86,22.86,14.86,2015-09-09
2015-09-09T17:39:59Z,18.81,22.81,14.809999999999999,2015-09-09
2015-09-09T18:00:00Z,18.59,22.59,14.59,2015-09-09
2015-09-09T18:20:01Z,18.4,22.4,14.399999999999999,2015-09-09
2015-09-09T18:40:02Z,18.34,22.34,14.34,2015-09-09
2015-09-09T19:00:03Z,18.35,22.35,14.350000000000001,2015-09-09
2015-09-09T19:20:04Z,18.47,22.47,14.469999999999999,2015-09-09
2015-09-09T19:39:56Z,18.76,22.76,14.760000000000002,2015-09-09
2015-09-09T19:59:57Z,19.2,23.2,15.2,2015-09-09
2015-09-09T20:19:58Z,19.64,23.64,15.64,2015-09-09
2015-09-09T20:39:59Z,20.01,24.01,16.01,2015-09-09
2015-09-09T21:00:00Z,20.39,24.39,16.39,2015-09-09
2015-09-09T21:20:01Z,20.76,24.76,16.76,2015-09-09
2015-09-09T21:40:02Z,20.94,24.94,16.94,2015-09-09
2015-09-09T22:00:03Z,20.93,24.93,16.93,2015-09-09
2015-09-09T22:20:04Z,20.88,24.88,16.88,2015-09-09
2015-09-09T22:39:56Z,20.79,24.79,16.79,2015-09-09
2015-09-09T22:59:57Z,20.62,24.62,16.62,2015-09-09
2015-09-09T23:19:58Z,20.49,24.49,16.49,2015-09-09
2015-09-09T23:39:59Z,20.47,24.47,16.47,2015-09-09
2015-09-10T00:00:00Z,20.52,24.52,16.52,2015-09-10
2015-09-10T00:20:01Z,20.59,24.59,16.59,2015-09-10
2015-09-10T00:40:02Z,20.41,24.41,16.41,2015-09-10
2015-09-10T01:00:03Z,19.9,23.9,15.899999999999999,2015-09-10
2015-09-10T01:20:04Z,19.43,23.43,15.43,2015-09-10
2015-09-10T01:39:56Z,19.29,23.29,15.29,2015-09-10
2015-09-10T01:59:57Z,19.42,23.42,15.420000000000002,2015-09-10
2015-09-10T02:19:58Z,19.61,23.61,15.61,2015-09-10
2015-09-10T02:39:59Z,19.53,23.53,15.530000000000001,2015-09-10
2015-09-10T03:00:00Z,19.11,23.11,15.11,2015-09-10
2015-09-10T03:20:01Z,18.57,22.57,14.57,2015-09-10
2015-09-10T03:40:02Z,18.05,22.05,14.05,2015-09-10
2015-09-10T04:00:03Z,17.64,21.64,13.64,2015-09-10
2015-09-10T04:20:04Z,17.4,21.4,13.399999999999999,2015-09-10
2015-09-10T04:39:56Z,17.28,21.28,13.280000000000001,2015-09-10
2015-09-10T04:59:57Z,17.23,21.23,13.23,2015-09-10
2015-09-10T05:19:58Z,17.44,21.44,13.440000000000001,2015-09-10
2015-09-10T05:39:59Z,18.03,22.03,14.030000000000001,2015-09-10
2015-09-10T06:00:00Z,18.7,22.7,14.7,2015-09-10
2015-09-10T06:20:01Z,19.13,23.13,15.129999999999999,2015-09-10
2015-09-10T06:40:02Z,19.34,23.34,15.34,2015-09-10
2015-09-10T07:00:03Z,19.49,23.49,15.489999999999998,2015-09-10
2015-09-10T07:20:04Z,19.69,23.69,15.690000000000001,2015-09-10
2015-09-10T07:39:56Z,19.95,23.95,15.95,2015-09-10
2015-09-10T07:59:57Z,20.18,24.18,16.18,2015-09-10
2015-09-10T08:19:58Z,20.28,24.28,16.28,2015-09-10
2015-09-10T08:39:59Z,20.22,24.22,16.22,2015-09-10
2015-09-10T09:00:00Z,20.05,24.05,16.05,2015-09-10
2015-09-10T09:20:01Z,19.88,23.88,15.879999999999999,2015-09-10
2015-09-10T09:40:02Z,19.85,23.85,15.850000000000001,2015-09-10
2015-09-10T10:00:03Z,19.88,23.88,15.879999999999999,2015-09-10
2015-09-10T10:20:04Z,19.8,23.8,15.8,2015-09-10
2015-09-10T10:39:56Z,19.57,23.57,15.57,2015-09-10
2015-09-10T10:59:57Z,19.29,23.29,15.29,2015-09-10
2015-09-10T11:19:58Z,19.06,23.06,15.059999999999999,2015-09-10
2015-09-10T11:39:59Z,18.93,22.93,14.93,2015-09-10
2015-09-10T12:00:00Z,18.84,22.84,14.84,2015-09-10
2015-09-10T12:20:01Z,18.65,22.65,14.649999999999999,2015-09-10
2015-09-10T12:40:02Z,18.35,22.35,14.350000000000001,2015-09-10
2015-09-10T13:00:03Z,18.19,22.19,14.190000000000001,2015-09-10
2015-09-10T13:20:04Z,18.27,22.27,14.27,2015-09-10
2015-09-10T13:39:56Z,18.51,22.51,14.510000000000002,2015-09-10
2015-09-10T13:59:57Z,18.83,22.83,14.829999999999998,2015-09-10
2015-09-10T14:19:58Z,19.03,23.03,15.030000000000001,2015-09-10
2015-09-10T14:39:59Z,18.97,22.97,14.969999999999999,2015-09-10
2015-09-10T15:00:00Z,18.62,22.62,14.620000000000001,2015-09-10
2015-09-10T15:20:01Z,18.18,22.18,14.18,2015-09-10
2015-09-10T15:40:02Z,17.86,21.86,13.86,2015-09-10
2015-09-10T16:00:03Z,17.69,21.69,13.690000000000001,2015-09-10
2015-09-10T16:20:04Z,17.59,21.59,13.59,2015-09-10
2015-09-10T16:39:56Z,17.55,21.55,13.55,2015-09-10
2015-09-10T16:59:57Z,17.56,21.56,13.559999999999999,2015-09-10
2015-09-10T17:19:58Z,17.65,21.65,13.649999999999999,2015-09-10
2015-09-10T17:39:59Z,17.87,21.87,13.870000000000001,2015-09-10
2015-09-10T18:00:00Z,18.28,22.28,14.280000000000001,2015-09-10
2015-09-10T18:20:01Z,18.9,22.9,14.899999999999999,2015-09-10
2015-09-10T18:40:02Z,19.58,23.58,15.579999999999998,2015-09-10
2015-09-10T19:00:03Z,20.14,24.14,16.14,2015-09-10
2015-09-10T19:20:04Z,20.5,24.5,16.5,2015-09-10
2015-09-10T19:39:56Z,20.62,24.62,16.62,2015-09-10
2015-09-10T19:59:57Z,20.6,24.6,16.6,2015-09-10
2015-09-10T20:19:58Z,20.61,24.61,16.61,2015-09-10
2015-09-10T20:39:59Z,20.7,24.7,16.7,2015-09-10
2015-09-10T21:00:00Z,20.84,24.84,16.84,2015-09-10
2015-09-10T21:20:01Z,20.97,24.97,16.97,2015-09-10
2015-09-10T21:40:02Z,21.09,25.09,17.09,2015-09-10
2015-09-10T22:00:03Z,21.2,25.2,17.2,2015-09-10
2015-09-10T22:20:04Z,21.29,25.29,17.29,2015-09-10
2015-09-10T22:39:56Z,21.37,25.37,17.37,2015-09-10
2015-09-10T22:59:57Z,21.43,25.43,17.43,2015-09-10
2015-09-10T23:19:58Z,21.44,25.44,17.44,2015-09-10
2015-09-10T23:39:59Z,21.33,25.33,17.33,2015-09-10
2015-09-11T00:00:00Z,21.1,25.1,17.1,2015-09-11
2015-09-11T00:20:01Z,20.92,24.92,16.92,2015-09-11
2015-09-11T00:40:02Z,20.98,24.98,16.98,2015-09-11
2015-09-11T01:00:03Z,21.15,25.15,17.15,2015-09-11
2015-09-11T01:20:04Z,21.12,25.12,17.12,2015-09-11
2015-09-11T01:39:56Z,20.77,24.77,16.77,2015-09-11
2015-09-11T01:59:57Z,20.23,24.23,16.23,2015-09-11
2015-09-11T02:19:58Z,19.63,23.63,15.629999999999999,2015-09-11
2015-09-11T02:39:59Z,19.03,23.03,15.030000000000001,2015-09-11
2015-09-11T03:00:00Z,18.52,22.52,14.52,2015-09-11
2015-09-11T03:20:01Z,18.18,22.18,14.18,2015-09-11
2015-09-11T03:40:02Z,17.98,21.98,13.98,2015-09-11
2015-09-11T04:00:03Z,17.85,21.85,13.850000000000001,2015-09-11
2015-09-11T04:20:04Z,17.75,21.75,13.75,2015-09-11
2015-09-11T04:39:56Z,17.63,21.63,13.629999999999999,2015-09-11
2015-09-11T04:59:57Z,17.54,21.54,13.54,2015-09-11
2015-09-11T05:19:58Z,17.54,21.54,13.54,2015-09-11
2015-09-11T05:39:59Z,17.59,21.59,13.59,2015-09-11
2015-09-11T06:00:00Z,17.64,21.64,13.64,2015-09-11
2015-09-11T06:20:01Z,17.73,21.73,13.73,2015-09-11
2015-09-11T06:40:02Z,17.94,21.94,13.940000000000001,2015-09-11
2015-09-11T07:00:03Z,18.39,22.39,14.39,2015-09-11
2015-09-11T07:20:04Z,19.1,23.1,15.100000000000001,2015-09-11
2015-09-11T07:39:56Z,19.84,23.84,15.84,2015-09-11
2015-09-11T07:59:57Z,20.22,24.22,16.22,2015-09-11
2015-09-11T08:19:58Z,20.27,24.27,16.27,2015-09-11
2015-09-11T08:39:59Z,20.26,24.26,16.26,2015-09-11
2015-09-11T09:00:00Z,20.34,24.34,16.34,2015-09-11
2015-09-11T09:20:01Z,20.56,24.56,16.56,2015-09-11
2015-09-11T09:40:02Z,20.86,24.86,16.86,2015-09-11
2015-09-11T10:00:03Z,21.12,25.12,17.12,2015-09-11
2015-09-11T10:20:04Z,21.12,25.12,17.12,2015-09-11
2015-09-11T10:39:56Z,20.91,24.91,16.91,2015-09-11
2015-09-11T10:59:57Z,20.74,24.74,16.74,2015-09-11
2015-09-11T11:19:58Z,20.52,24.52,16.52,2015-09-11
2015-09-11T11:39:59Z,20.03,24.03,16.03,2015-09-11
2015-09-11T12:00:00Z,19.44,23.44,15.440000000000001,2015-09-11
2015-09-11T12:20:01Z,19.08,23.08,15.079999999999998,2015-09-11
2015-09-11T12:40:02Z,18.99,22.99,14.989999999999998,2015-09-11
2015-09-11T13:00:03Z,19.1,23.1,15.100000000000001,2015-09-11
2015-09-11T13:20:04Z,19.42,23.42,15.420000000000002,2015-09-11
2015-09-11T13:39:56Z,19.83,23.83,15.829999999999998,2015-09-11
2015-09-11T13:59:57Z,19.93,23.93,15.93,2015-09-11
2015-09-11T14:19:58Z,19.6,23.6,15.600000000000001,2015-09-11
2015-09-11T14:39:59Z,19.14,23.14,15.14,2015-09-11
2015-09-11T15:00:00Z,18.64,22.64,14.64,2015-09-11
2015-09-11T15:20:01Z,18.15,22.15,14.149999999999999,2015-09-11
2015-09-11T15:40:02Z,17.78,21.78,13.780000000000001,2015-09-11
2015-09-11T16:00:03Z,17.57,21.57,13.57,2015-09-11
2015-09-11T16:20:04Z,17.47,21.47,13.469999999999999,2015-09-11
2015-09-11T16:39:56Z,17.47,21.47,13.469999999999999,2015-09-11
2015-09-11T16:59:57Z,17.57,21.57,13.57,2015-09-11
2015-09-11T17:19:58Z,17.75,21.75,13.75,2015-09-11
2015-09-11T17:39:59Z,18.05,22.05,14.05,2015-09-11
2015-09-11T18:00:00Z,18.46,22.46,14.46,2015-09-11
2015-09-11T18:20:01Z,18.97,22.97,14.969999999999999,2015-09-11
2015-09-11T18:40:02Z,19.61,23.61,15.61,2015-09-11
2015-09-11T19:00:03Z,20.27,24.27,16.27,2015-09-11
2015-09-11T19:20:04Z,20.74,24.74,16.74,2015-09-11
2015-09-11T19:39:56Z,21.02,25.02,17.02,2015-09-11
2015-09-11T19:59:57Z,21.21,25.21,17.21,2015-09-11
2015-09-11T20:19:58Z,21.34,25.34,17.34,2015-09-11
2015-09-11T20:39:59Z,21.44,25.44,17.44,2015-09-11
2015-09-11T21:00:00Z,21.5,25.5,17.5,2015-09-11
2015-09-11T21:20:01Z,21.55,25.55,17.55,2015-09-11
2015-09-11T21:40:02Z,21.58,25.58,17.58,2015-09-11
2015-09-11T22:00:03Z,21.61,25.61,17.61,2015-09-11
2015-09-11T22:20:04Z,21.64,25.64,17.64,2015-09-11
2015-09-11T22:39:56Z,21.68,25.68,17.68,2015-09-11
2015-09-11T22:59:57Z,21.73,25.73,17.73,2015-09-11
2015-09-11T23:19:58Z,21.79,25.79,17.79,2015-09-11
2015-09-11T23:39:59Z,21.85,25.85,17.85,2015-09-11
2015-09-12T00:00:00Z,21.89,25.89,17.89,2015-09-12
2015-09-12T00:20:01Z,21.93,25.93,17.93,2015-09-12
2015-09-12T00:40:02Z,21.96,25.96,17.96,2015-09-12
2015-09-12T01:00:03Z,21.9,25.9,17.9,2015-09-12
2015-09-12T01:20:04Z,21.72,25.72,17.72,2015-09-12
2015-09-12T01:39:56Z,21.34,25.34,17.34,2015-09-12
2015-09-12T01:59:57Z,20.97,24.97,16.97,2015-09-12
2015-09-12T02:19:58Z,20.99,24.99,16.99,2015-09-12
2015-09-12T02:39:59Z,21.19,25.19,17.19,2015-09-12
2015-09-12T03:00:00Z,21.02,25.02,17.02,2015-09-12
2015-09-12T03:20:01Z,20.51,24.51,16.51,2015-09-12
2015-09-12T03:40:02Z,20.17,24.17,16.17,2015-09-12
2015-09-12T04:00:03Z,20.12,24.12,16.12,2015-09-12
2015-09-12T04:20:04Z,19.9,23.9,15.899999999999999,2015-09-12
2015-09-12T04:39:56Z,19.61,23.61,15.61,2015-09-12
2015-09-12T04:59:57Z,19.66,23.66,15.66,2015-09-12
2015-09-12T05:19:58Z,19.93,23.93,15.93,2015-09-12
2015-09-12T05:39:59Z,20.19,24.19,16.19,2015-09-12
2015-09-12T06:00:00Z,20.37,24.37,16.37,2015-09-12
2015-09-12T06:20:01Z,20.45,24.45,16.45,2015-09-12
