t,temp
2020-08-07,13.26875
2020-08-08,13.651805555555555
2020-08-09,13.036805555555556
2020-08-10,13.754305555555556
2020-08-11,13.494305555555556
2020-08-12,13.310555555555556
2020-08-13,13.803055555555556
2020-08-14,14.446451612903227
2020-08-15,NA
2020-08-16,NA
2020-08-17,NA
2020-08-18,NA
2020-08-19,NA
2020-08-20,NA
2020-08-21,16.693125000000002
2020-08-22,16.950833333333332
2020-08-23,18.01861111111111
2020-08-24,17.72972222222222
2020-08-25,17.329305555555557
2020-08-26,16.650972222222222
2020-08-27,16.533055555555556
2020-08-28,15.136805555555556
2020-08-29,14.426527777777778
2020-08-30,14.718055555555555
2020-08-31,16.02027777777778
2020-09-01,17.136388888888888
2020-09-02,14.837083333333334
2020-09-03,14.369722222222222
2020-09-04,13.980416666666667
2020-09-05,14.59986111111111
2020-09-06,15.106527777777778
2020-09-07,14.975694444444445
2020-09-08,15.301666666666666
2020-09-09,15.894305555555555
2020-09-10,16.003611111111113
2020-09-11,16.16472222222222
2020-09-12,16.67875
2020-09-13,17.000833333333333
2020-09-14,16.06736111111111
2020-09-15,15.372222222222222
2020-09-16,15.834583333333333
2020-09-17,15.539027777777777
2020-09-18,16.093611111111112
2020-09-19,16.276944444444446
2020-09-20,15.24986111111111
2020-09-21,14.753472222222221
2020-09-22,14.98375
2020-09-23,15.445555555555556
2020-09-24,16.063194444444445
2020-09-25,17.339166666666667
2020-09-26,17.88388888888889
2020-09-27,18.52888888888889
2020-09-28,18.422777777777778
2020-09-29,18.97763888888889
2020-09-30,18.49
2020-10-01,18.085
2020-10-02,17.414166666666667
2020-10-03,17.680833333333332
2020-10-04,18.854583333333334
2020-10-05,18.798055555555557
2020-10-06,18.661666666666665
2020-10-07,18.304305555555555
2020-10-08,18.680694444444445
2020-10-09,18.48611111111111
2020-10-10,18.886805555555554
2020-10-11,18.519444444444446
2020-10-12,18.849027777777778
2020-10-13,18.62097222222222
2020-10-14,18.114722222222223
2020-10-15,18.640694444444446
2020-10-16,17.41986111111111
2020-10-17,17.663055555555555
2020-10-18,17.473472222222224
2020-10-19,18.07847222222222
2020-10-20,18.039444444444445
2020-10-21,18.27375
2020-10-22,17.887777777777778
2020-10-23,17.50513888888889
2020-10-24,16.88083333333333
2020-10-25,16.697916666666668
2020-10-26,15.906805555555556
2020-10-27,16.317777777777778
2020-10-28,16.14736111111111
2020-10-29,16.53625
2020-10-30,17.239583333333332
2020-10-31,17.249444444444443
2020-11-01,16.895694444444445
2020-11-02,16.349583333333335
2020-11-03,16.284305555555555
2020-11-04,16.343888888888888
2020-11-05,16.375138888888888
2020-11-06,16.414722222222224
2020-11-07,14.77513888888889
2020-11-08,12.987222222222222
2020-11-09,12.123194444444444
2020-11-10,12.30486111111111
2020-11-11,12.686111111111112
2020-11-12,13.482083333333334
2020-11-13,13.883472222222222
2020-11-14,13.351944444444445
2020-11-15,13.572916666666666
2020-11-16,13.758194444444445
2020-11-17,14.269861111111112
2020-11-18,14.204583333333334
2020-11-19,14.591111111111111
2020-11-20,14.706666666666667
2020-11-21,14.783333333333333
2020-11-22,14.81236111111111
2020-11-23,14.578055555555556
2020-11-24,14.657638888888888
2020-11-25,14.541805555555555
2020-11-26,15.0575
2020-11-27,14.957638888888889
2020-11-28,14.886944444444444
2020-11-29,14.65986111111111
2020-11-30,14.518333333333333
2020-12-01,14.424583333333333
2020-12-02,14.310138888888888
2020-12-03,14.190151515151515
2020-12-04,14.022777777777778
2020-12-05,14.155277777777778
2020-12-06,14.2275
2020-12-07,14.288333333333334
2020-12-08,14.379305555555556
2020-12-09,14.369444444444445
2020-12-10,14.420833333333333
2020-12-11,14.596944444444444
2020-12-12,14.542638888888888
2020-12-13,14.403333333333332
2020-12-14,14.48611111111111
2020-12-15,14.304444444444444
2020-12-16,14.319444444444445
2020-12-17,14.537083333333333
2020-12-18,13.435555555555556
2020-12-19,13.74611111111111
2020-12-20,13.8575
2020-12-21,13.716666666666667
2020-12-22,14.052083333333334
2020-12-23,14.050833333333333
2020-12-24,14.000277777777777
2020-12-25,14.058333333333334
2020-12-26,14.018472222222222
2020-12-27,14.191944444444445
2020-12-28,14.114444444444445
2020-12-29,13.855833333333333
2020-12-30,13.741249999999999
2020-12-31,13.657222222222222
