Timestamp,Temp set,Heater status,28-00000eb3cf7d,28-00000eb42add,28-00000eb5045f,28-00000eb3fd89,28-00000eb51050,28-00000eb3e681,28-00000eb4cb62,
2024-03-08 00:30:20.530180,15.16,off,15.155,15.158,15.195,16.165,16.186,9.367,9.256,
2024-03-08 00:31:20.624573,15.19,on,15.155,15.137,15.195,16.144,16.186,9.43,9.34,
2024-03-08 00:32:20.559871,15.19,on,15.091,15.074,15.111,16.144,16.186,9.472,9.382,
2024-03-08 00:33:20.623701,15.19,on,15.091,15.074,15.111,16.165,16.165,9.514,9.423,
2024-03-08 00:34:20.752792,15.19,on,15.091,15.116,15.111,16.123,16.186,9.535,9.444,
2024-03-08 00:35:20.625140,15.19,on,15.091,15.116,15.153,16.123,16.165,9.577,9.507,
2024-03-08 00:36:20.523931,15.19,on,15.155,15.116,15.174,16.123,16.122,9.598,9.549,
2024-03-08 00:37:20.620090,15.19,on,15.155,15.116,15.153,16.102,16.122,9.662,9.591,
2024-03-08 00:38:20.657596,15.19,on,15.155,15.116,15.174,16.081,16.122,9.703,9.612,
2024-03-08 00:39:20.690152,15.19,on,15.155,15.137,15.174,16.06,16.06,9.724,9.654,
2024-03-08 00:40:20.529087,15.19,on,15.155,15.116,15.174,16.06,16.06,9.788,9.674,
2024-03-08 00:41:20.683917,15.19,on,15.155,15.137,15.174,16.06,16.06,9.83,9.717,
2024-03-08 00:42:20.562034,15.19,on,15.155,15.158,15.195,16.018,16.038,9.851,9.738,
2024-03-08 00:43:20.658001,15.19,on,15.155,15.179,15.216,15.997,16.038,9.914,9.8,
2024-03-08 00:44:20.687452,15.19,on,15.155,15.179,15.216,15.997,15.996,9.914,9.863,
2024-03-08 00:45:20.587363,15.19,off,15.176,15.179,15.237,15.976,15.996,9.977,9.884,
2024-03-08 00:46:20.591650,15.19,on,15.133,15.137,15.216,16.018,16.059,10.04,9.926,
2024-03-08 00:47:20.588002,15.19,on,15.091,15.116,15.174,16.186,16.207,10.061,9.968,
2024-03-08 00:48:20.553705,15.19,on,15.112,15.116,15.174,16.333,16.333,10.103,9.989,
2024-03-08 00:49:20.588848,15.19,on,15.133,15.116,15.174,16.375,16.396,10.146,10.051,
2024-03-08 00:50:20.592134,15.19,on,15.155,15.116,15.174,16.375,16.439,10.167,10.051,
2024-03-08 00:51:20.651662,15.21,on,15.155,15.116,15.174,16.375,16.439,10.188,10.115,
2024-03-08 00:52:20.716661,15.21,on,15.155,15.158,15.195,16.375,16.418,10.229,10.156,
2024-03-08 00:53:20.506479,15.21,on,15.155,15.179,15.195,16.375,16.396,10.272,10.177,
2024-03-08 00:54:20.656052,15.21,on,15.176,15.179,15.237,16.375,16.375,10.293,10.219,
2024-03-08 00:55:20.690293,15.21,on,15.155,15.179,15.237,16.333,16.375,10.356,10.24,
2024-03-08 00:56:20.593909,15.21,on,15.196,15.179,15.237,16.312,16.375,10.377,10.303,
2024-03-08 00:57:20.529895,15.21,off,15.217,15.179,15.237,16.312,16.312,10.419,10.303,
2024-03-08 00:58:20.723227,15.21,off,15.217,15.179,15.237,16.312,16.312,10.461,10.366,
2024-03-08 00:59:20.687926,15.21,off,15.217,15.179,15.237,16.249,16.312,10.482,10.366,
2024-03-08 01:00:20.592222,15.21,off,15.217,15.221,15.237,16.249,16.291,10.503,10.428,
2024-03-08 01:01:20.656788,15.21,on,15.176,15.179,15.237,16.249,16.291,10.566,10.449,
2024-03-08 01:02:20.625945,15.21,on,15.155,15.137,15.174,16.249,16.27,10.608,10.492,
2024-03-08 01:03:20.593894,15.21,on,15.155,15.158,15.174,16.249,16.27,10.608,10.533,
2024-03-08 01:04:20.721559,15.21,on,15.155,15.158,15.216,16.249,16.291,10.651,10.554,
2024-03-08 01:05:20.684077,15.21,on,15.176,15.158,15.216,16.249,16.249,10.693,10.596,
2024-03-08 01:06:20.561719,15.21,on,15.176,15.179,15.237,16.249,16.249,10.735,10.617,
2024-03-08 01:07:20.587737,15.21,on,15.176,15.179,15.237,16.228,16.249,10.735,10.679,
2024-03-08 01:08:20.560566,15.21,on,15.176,15.2,15.237,16.186,16.228,10.798,10.679,
2024-03-08 01:09:20.684885,15.21,off,15.217,15.179,15.237,16.186,16.207,10.798,10.743,
2024-03-08 01:10:20.499027,15.21,off,15.217,15.179,15.237,16.165,16.186,10.84,10.743,
2024-03-08 01:11:20.689969,15.24,on,15.196,15.2,15.237,16.186,16.186,10.861,10.784,
2024-03-08 01:12:20.529885,15.24,on,15.217,15.221,15.237,16.165,16.165,10.924,10.805,
2024-03-08 01:13:20.561855,15.24,on,15.217,15.2,15.28,16.144,16.186,10.945,10.847,
2024-03-08 01:14:20.626512,15.24,off,15.217,15.242,15.28,16.123,16.186,10.987,10.868,
2024-03-08 01:15:20.752881,15.24,on,15.217,15.179,15.237,16.123,16.143,11.03,10.931,
2024-03-08 01:16:20.626049,15.24,on,15.196,15.179,15.237,16.123,16.122,11.051,10.973,
2024-03-08 01:17:20.656265,15.24,on,15.176,15.158,15.237,16.123,16.122,11.093,10.994,
2024-03-08 01:18:20.695797,15.24,on,15.176,15.179,15.216,16.102,16.122,11.113,10.994,
2024-03-08 01:19:20.562112,15.24,on,15.155,15.179,15.237,16.081,16.122,11.113,11.056,
2024-03-08 01:20:20.561863,15.24,on,15.196,15.179,15.237,16.06,16.101,11.177,11.036,
2024-03-08 01:21:20.715899,15.24,on,15.217,15.179,15.237,16.06,16.08,11.093,10.973,
2024-03-08 01:22:20.593669,15.24,on,15.196,15.221,15.237,16.06,16.06,11.008,10.889,
2024-03-08 01:23:20.562347,15.24,on,15.217,15.2,15.237,15.997,16.06,10.945,10.784,
2024-03-08 01:24:20.616169,15.24,on,15.217,15.179,15.258,15.997,16.038,10.84,10.722,
2024-03-08 01:25:20.683931,15.24,off,15.217,15.242,15.301,15.997,15.996,10.756,10.617,
2024-03-08 01:26:20.623687,15.24,on,15.217,15.2,15.258,15.976,15.996,10.672,10.533,
2024-03-08 01:27:20.562015,15.24,on,15.176,15.179,15.237,16.06,16.08,10.587,10.47,
2024-03-08 01:28:20.620199,15.24,on,15.176,15.179,15.237,16.228,16.228,10.503,10.366,
2024-03-08 01:29:20.658888,15.24,on,15.176,15.179,15.237,16.354,16.354,10.419,10.303,
2024-03-08 01:30:20.530161,15.24,on,15.196,15.179,15.237,16.396,16.418,10.356,10.219,
2024-03-08 01:31:20.630271,15.27,on,15.217,15.2,15.237,16.438,16.439,10.272,10.135,
2024-03-08 01:32:20.620172,15.27,on,15.217,15.2,15.237,16.417,16.439,10.167,10.051,
2024-03-08 01:33:20.716106,15.27,on,15.217,15.2,15.258,16.396,16.439,10.103,9.989,
2024-03-08 01:34:20.625769,15.27,on,15.217,15.221,15.28,16.375,16.418,10.061,9.926,
2024-03-08 01:35:20.652335,15.27,on,15.238,15.242,15.301,16.375,16.375,9.977,9.842,
2024-03-08 01:36:20.715990,15.27,off,15.26,15.242,15.301,16.354,16.375,9.893,9.779,
2024-03-08 01:37:20.591897,15.27,off,15.26,15.242,15.301,16.312,16.354,9.83,9.717,
2024-03-08 01:38:20.529079,15.27,off,15.281,15.242,15.301,16.312,16.312,9.788,9.633,
2024-03-08 01:39:20.626158,15.27,off,15.281,15.242,15.301,16.312,16.312,9.703,9.57,
2024-03-08 01:40:20.687835,15.27,off,15.26,15.242,15.301,16.312,16.312,9.64,9.507,
2024-03-08 01:41:20.498387,15.27,off,15.281,15.242,15.301,16.291,16.312,9.556,9.444,
2024-03-08 01:42:20.627070,15.27,off,15.281,15.263,15.301,16.312,16.312,9.493,9.361,
2024-03-08 01:43:20.559964,15.27,on,15.26,15.242,15.28,16.312,16.312,9.472,9.34,
2024-03-08 01:44:20.626024,15.27,on,15.176,15.179,15.237,16.312,16.312,9.388,9.256,
2024-03-08 01:45:20.682556,15.27,on,15.217,15.179,15.237,16.312,16.312,9.304,9.193,
2024-03-08 01:46:20.690050,15.27,on,15.196,15.2,15.237,16.312,16.312,9.24,9.13,
2024-03-08 01:47:20.498016,15.27,on,15.217,15.179,15.237,16.312,16.312,9.177,9.067,
2024-03-08 01:48:20.561652,15.27,on,15.217,15.221,15.258,16.312,16.312,9.093,9.005,
2024-03-08 01:49:20.717037,15.27,on,15.217,15.242,15.28,16.27,16.312,9.093,8.963,
2024-03-08 01:50:20.625983,15.27,on,15.217,15.242,15.301,16.27,16.312,9.009,8.879,
2024-03-08 01:51:20.531317,15.31,on,15.26,15.242,15.301,16.249,16.249,8.946,8.837,
2024-03-08 01:52:20.681598,15.31,on,15.217,15.242,15.301,16.249,16.249,8.904,8.795,
2024-03-08 01:53:20.658482,15.31,on,15.281,15.242,15.301,16.186,16.249,8.84,8.733,
2024-03-08 01:54:20.659901,15.31,on,15.26,15.242,15.301,16.186,16.207,8.798,8.669,
2024-03-08 01:55:20.658355,15.31,on,15.281,15.263,15.322,16.186,16.186,8.735,8.607,
2024-03-08 01:56:20.774879,15.31,on,15.281,15.284,15.301,16.144,16.186,8.714,8.544,
2024-03-08 01:57:20.690289,15.31,on,15.281,15.284,15.322,16.123,16.165,8.651,8.544,
2024-03-08 01:58:20.560687,15.31,off,15.302,15.305,15.322,16.123,16.165,8.693,8.607,
2024-03-08 01:59:20.747979,15.31,off,15.302,15.305,15.364,16.081,16.122,8.756,8.69,
2024-03-08 02:00:20.721949,15.31,on,15.281,15.263,15.322,16.123,16.122,8.84,8.733,
2024-03-08 02:01:20.530549,15.31,on,15.217,15.2,15.258,16.102,16.122,8.883,8.795,
2024-03-08 02:02:20.721329,15.31,on,15.217,15.2,15.237,16.123,16.122,8.904,8.816,
2024-03-08 02:03:20.649642,15.31,on,15.217,15.242,15.28,16.102,16.122,8.966,8.858,
2024-03-08 02:04:20.625973,15.31,on,15.238,15.242,15.301,16.06,16.122,8.988,8.921,
2024-03-08 02:05:20.657314,15.31,on,15.238,15.242,15.301,16.06,16.08,9.03,8.963,
2024-03-08 02:06:20.682839,15.31,on,15.217,15.242,15.301,16.06,16.06,9.093,9.005,
2024-03-08 02:07:20.594051,15.31,on,15.238,15.242,15.301,15.997,16.06,9.114,9.046,
2024-03-08 02:08:20.498328,15.31,on,15.26,15.242,15.301,15.997,16.038,9.177,9.088,
2024-03-08 02:09:20.715186,15.31,on,15.281,15.242,15.301,15.997,15.996,9.219,9.13,
2024-03-08 02:10:20.594182,15.31,on,15.281,15.242,15.301,15.997,15.996,9.262,9.172,
2024-03-08 02:11:20.522430,15.37,on,15.281,15.263,15.322,16.06,16.06,9.283,9.235,
2024-03-08 02:12:20.656787,15.37,on,15.281,15.263,15.301,16.228,16.207,9.345,9.277,
2024-03-08 02:13:20.715651,15.37,on,15.281,15.263,15.301,16.333,16.333,9.409,9.297,
2024-03-08 02:14:20.623486,15.37,on,15.302,15.305,15.364,16.375,16.396,9.43,9.361,
2024-03-08 02:15:20.556980,15.37,on,15.323,15.305,15.364,16.396,16.439,9.472,9.382,
2024-03-08 02:16:20.684121,15.37,on,15.302,15.305,15.364,16.375,16.418,9.493,9.423,
2024-03-08 02:17:20.594764,15.37,on,15.323,15.326,15.364,16.375,16.396,9.535,9.444,
2024-03-08 02:18:20.594623,15.37,on,15.344,15.305,15.364,16.375,16.396,9.598,9.507,
2024-03-08 02:19:20.655706,15.37,on,15.344,15.326,15.385,16.354,16.375,9.619,9.549,
2024-03-08 02:20:20.655535,15.37,on,15.344,15.368,15.364,16.333,16.375,9.662,9.57,
2024-03-08 02:21:20.585162,15.37,off,15.344,15.368,15.406,16.312,16.375,9.724,9.612,
2024-03-08 02:22:20.656848,15.37,off,15.344,15.368,15.406,16.291,16.312,9.724,9.654,
2024-03-08 02:23:20.688600,15.37,off,15.365,15.368,15.427,16.27,16.312,9.788,9.674,
2024-03-08 02:24:20.497678,15.37,on,15.344,15.326,15.385,16.291,16.312,9.809,9.738,
2024-03-08 02:25:20.594622,15.37,on,15.302,15.305,15.322,16.249,16.312,9.851,9.758,
2024-03-08 02:26:20.593399,15.37,on,15.281,15.305,15.322,16.291,16.312,9.893,9.8,
2024-03-08 02:27:20.593766,15.37,on,15.281,15.305,15.343,16.27,16.312,9.914,9.863,
2024-03-08 02:28:20.498187,15.37,on,15.323,15.305,15.343,16.249,16.291,9.977,9.863,
2024-03-08 02:29:20.650414,15.37,on,15.323,15.305,15.364,16.249,16.249,9.977,9.926,
